    Folder       Mode  Result Count  Cache Hits   Real Time
721    367  NormCache           599         597    0m0.500s
724    369    NoCache            10           0   0m45.914s
725    369  NormCache            10           0   0m53.755s
726    370    NoCache            78           0    0m0.523s
727    370  NormCache           499         497    0m0.579s
728    371    NoCache             6           0    0m0.371s
729    371  NormCache            10           6    0m0.397s
730    372    NoCache            78           0    0m0.579s
731    372  NormCache            78           2    0m0.547s
732    373    NoCache             4           0    0m7.355s
733    373  NormCache             4           0    0m8.213s
734    374    NoCache           128           0    0m0.601s
735    374  NormCache           128           0    0m0.652s
736    375    NoCache           748           0    0m2.020s
737    375  NormCache         11388       11370    0m1.463s
738    376    NoCache           569           0    0m1.519s
739    376  NormCache          6040        6038    0m1.036s
740    377    NoCache            10           0    1m9.542s
741    377  NormCache            10           0   0m56.403s
742    378    NoCache             4           0    0m0.437s
743    378  NormCache             6           1    0m0.390s
744    379    NoCache             9           0    0m0.313s
745    379  NormCache            23          21    0m0.370s
746    380    NoCache             8           0    0m0.380s
747    380  NormCache            10           4    0m0.341s
748    381    NoCache             6           0    0m0.320s
749    381  NormCache             6           0    0m0.374s
752    383    NoCache             3           0    0m2.414s
753    383  NormCache             3           0    0m2.464s
754    384    NoCache             5           0    0m0.384s
755    384  NormCache             9           5    0m0.368s
756    385    NoCache          2231           0   0m13.878s
757    385  NormCache         12564       12396   0m12.328s
758    386    NoCache          1330           0    0m3.558s
759    386  NormCache         15955       15953    0m2.744s
760    387    NoCache            25           0    0m0.450s
761    387  NormCache            25           0    0m0.463s
762    388    NoCache           179           0    0m0.669s
763    388  NormCache          1461        1459    0m0.716s
764    389    NoCache             5           0    0m0.389s
765    389  NormCache            10           4    0m0.392s
766    390    NoCache           166           0    0m0.675s
767    390  NormCache          1235        1233    0m0.713s
768    391    NoCache           145           0    0m0.549s
769    391  NormCache          1026        1024    0m0.504s
770    392    NoCache           325           0    0m1.037s
771    392  NormCache          2879        2877    0m1.000s
772    393    NoCache            21           0    0m2.268s
773    393  NormCache            23           4    0m2.701s
774    394    NoCache           102           0    0m0.559s
775    394  NormCache           674         672    0m0.619s
776    395    NoCache          1160           0    0m2.853s
777    395  NormCache         13452       13450    0m1.949s
778    397    NoCache            16           0    0m4.989s
779    397  NormCache            44          42    0m7.646s
780    398    NoCache             6           0    0m0.435s
781    398  NormCache             6           0    0m0.432s
782    399    NoCache            78           0    0m0.463s
783    399  NormCache           500         498    0m0.474s
786    401    NoCache            15           0    0m0.396s
787    401  NormCache            15           0    0m0.363s
788    402    NoCache           165           0    0m0.653s
789    402  NormCache          1208        1206    0m0.599s
790    403    NoCache             6           0    0m0.373s
791    403  NormCache             6           0    0m0.325s
792    404    NoCache           160           0    0m0.898s
793    404  NormCache          1162        1160    0m0.723s
794    405    NoCache             4           0    0m0.370s
795    405  NormCache             6           2    0m0.372s
796    406    NoCache             6           0    0m0.379s
797    406  NormCache            12           8    0m0.366s
798    407    NoCache            48           0    0m0.387s
799    407  NormCache            48           4    0m0.458s
800    408    NoCache           149           0    0m0.808s
801    408  NormCache          1448        1434    0m0.516s
802    409    NoCache            68           0    0m0.629s
803    409  NormCache           404         402    0m0.452s
804    410    NoCache            80           0    0m0.574s
805    410  NormCache           516         514    0m0.658s
806    411    NoCache             6           0    0m0.473s
807    411  NormCache            10           6    0m0.383s
808    412    NoCache            47           0    0m0.505s
809    412  NormCache            47           0    0m0.456s
810    413    NoCache             6           0    0m0.405s
811    413  NormCache             6           0    0m0.402s
812    414    NoCache          7828           0   8m43.558s
813    414  NormCache       3846175     3846171   5m59.566s
814    415    NoCache           260           0    0m0.981s
815    415  NormCache          2122        2120    0m0.834s
816    416    NoCache             6           0    0m0.378s
817    416  NormCache             6           0    0m0.386s
818    417    NoCache             2           0    0m0.309s
819    417  NormCache             2           0    0m0.390s
820    418    NoCache          3131           0  22m34.829s
821    418  NormCache          3133          58   26m2.172s
822    419    NoCache            37           0    0m0.454s
823    419  NormCache            37           0    0m0.486s
824    420    NoCache             5           0    0m7.766s
825    420  NormCache             5           0    0m4.262s
826    421    NoCache           679           0    0m1.920s
827    421  NormCache          7539        7537    0m1.303s
828    422    NoCache             7           0    0m0.315s
829    422  NormCache            21          13    0m0.418s
830    423    NoCache           294           0    0m0.808s
831    423  NormCache          2444        2442    0m0.631s
832    424    NoCache           182           0    0m0.662s
833    424  NormCache          1374        1372    0m0.539s
834    425    NoCache            39           0    0m0.446s
835    425  NormCache            41           4    0m0.447s
836    426    NoCache           154           0    0m0.653s
837    426  NormCache          1100        1098    0m0.537s
838    427    NoCache           219           0    0m0.895s
839    427  NormCache          1717        1715    0m0.502s
840    428    NoCache            37           0    0m0.493s
841    428  NormCache            37           0    0m0.419s
842    429    NoCache           339           0    0m1.138s
843    429  NormCache          2936        2934    0m0.850s
844    430    NoCache           383           0    0m1.040s
845    430  NormCache          4866        4843    0m0.811s
846    431    NoCache           160           0    0m0.654s
847    431  NormCache           160           2    0m0.780s
848    432    NoCache            30           0    0m0.386s
849    432  NormCache            30           5    0m0.412s
850    433    NoCache            19           0   0m21.494s
851    433  NormCache            19           0    2m5.309s
852    434    NoCache             2           0    0m0.376s
853    434  NormCache             2           0    0m0.361s
854    435    NoCache             4           0    0m7.283s
855    435  NormCache             4           0    0m7.997s
856    436    NoCache            99           0    0m0.520s
857    436  NormCache           637         635    0m0.425s
858    437    NoCache            79           0    0m0.506s
859    437  NormCache           495         493    0m0.477s
860    438    NoCache             5           0    0m7.723s
861    438  NormCache             5           0    0m4.302s
862    439    NoCache             5           0    0m6.462s
863    439  NormCache             5           0    0m4.284s
864    440    NoCache           240           0    0m0.785s
865    440  NormCache          1912        1910    0m0.525s

Percentual Decrease in Time for DumbCache and NormCache in relation to NoCache:
DumbCache % Time Decrease: nan
NormCache % Time Decrease: -9.85

Average % Cache Hits (in relation to the result count) for the 2 caching modes:
DumbCache % Cache Hits      NaN
NormCache % Cache Hits    49.07
dtype: float64
