    Folder       Mode  Result Count  Cache Hits   Real Time
692    375    NoCache           748           0    0m3.785s
693    375  NormCache           748           0    0m1.306s
694    376    NoCache           569           0    0m2.952s
695    376  NormCache           569           0    0m1.027s
696    377    NoCache            10           0    1m8.602s
697    377  NormCache            10           0   0m58.858s
698    378    NoCache             4           0    0m0.438s
699    378  NormCache             4           0    0m0.397s
700    379    NoCache             9           0    0m0.472s
701    379  NormCache             9           0    0m0.417s
702    380    NoCache             8           0    0m0.573s
703    380  NormCache             8           0    0m0.376s
704    381    NoCache             6           0    0m0.719s
705    381  NormCache             6           0    0m0.405s
706    383    NoCache             3           0    0m2.852s
707    383  NormCache             3           0    0m2.476s
708    384    NoCache             5           0    0m0.576s
709    384  NormCache             5           0    0m0.372s
710    385    NoCache          2231           0   0m32.748s
711    385  NormCache          2231           0   0m12.205s
712    386    NoCache          1330           0    0m6.090s
713    386  NormCache          1330           0    0m2.026s
714    387    NoCache            25           0    0m0.723s
715    387  NormCache            25           0    0m0.575s
716    388    NoCache           179           0    0m1.144s
717    388  NormCache           179           0    0m0.627s
718    389    NoCache             5           0    0m0.414s
719    389  NormCache             5           0    0m0.335s
720    390    NoCache           166           0    0m1.425s
721    390  NormCache           166           0    0m0.621s
722    391    NoCache           145           0    0m1.229s
723    391  NormCache           145           0    0m0.470s
724    392    NoCache           325           0    0m2.727s
725    392  NormCache           325           0    0m1.055s
726    393    NoCache            21           0    0m3.418s
727    393  NormCache            21           0    0m2.716s
728    394    NoCache           102           0    0m0.762s
729    394  NormCache           102           0    0m0.475s
730    395    NoCache          1160           0    0m3.786s
731    395  NormCache          1160           0    0m1.763s
732    397    NoCache            16           0    0m0.584s
733    397  NormCache            16           0    0m0.411s
734    398    NoCache             6           0    0m0.463s
735    398  NormCache             6           0    0m0.385s
736    399    NoCache            78           0    0m0.641s
737    399  NormCache            78           0    0m0.469s
738    401    NoCache            15           0    0m0.532s
739    401  NormCache            15           0    0m0.392s
740    402    NoCache           165           0    0m0.776s
741    402  NormCache           165           0    0m0.635s
742    403    NoCache             6           0    0m0.543s
743    403  NormCache             6           0    0m0.321s
744    404    NoCache           160           0    0m1.489s
745    404  NormCache           160           0    0m0.510s
746    405    NoCache             4           0    0m0.490s
747    405  NormCache             4           0    0m0.390s
748    406    NoCache             6           0    0m0.485s
749    406  NormCache             6           0    0m0.319s
750    407    NoCache            48           0    0m0.802s
751    407  NormCache            48           0    0m0.481s
752    408    NoCache           149           0    0m1.111s
753    408  NormCache           149           0    0m0.539s
754    409    NoCache            68           0    0m0.752s
755    409  NormCache            68           0    0m0.449s
756    410    NoCache            80           0    0m0.670s
757    410  NormCache            80           0    0m0.479s
758    411    NoCache             6           0    0m0.407s
759    411  NormCache             6           0    0m0.379s
760    412    NoCache            47           0    0m0.490s
761    412  NormCache            47           0    0m0.470s
762    413    NoCache             6           0    0m1.502s
763    413  NormCache             6           0    0m0.380s
764    414    NoCache          7828           0   8m44.819s
765    414  NormCache          7828           0   5m55.944s
766    415    NoCache           260           0    0m0.634s
767    415  NormCache           260           0    0m0.676s
768    416    NoCache             6           0    0m0.435s
769    416  NormCache             6           0    0m0.338s
770    417    NoCache             2           0    0m0.414s
771    417  NormCache             2           0    0m0.330s
772    418    NoCache          3131           0  32m58.116s
773    418  NormCache          3131           0  22m13.496s
774    419    NoCache            37           0    0m0.619s
775    419  NormCache            37           0    0m0.475s
776    420    NoCache             5           0    0m6.080s
777    420  NormCache             5           0    0m4.288s
778    421    NoCache           679           0    0m4.055s
779    421  NormCache           679           0    0m1.215s
780    422    NoCache             7           0    0m0.672s
781    422  NormCache             7           0    0m0.397s
782    423    NoCache           294           0    0m1.143s
783    423  NormCache           294           0    0m0.602s
784    424    NoCache           182           0    0m1.168s
785    424  NormCache           182           0    0m0.572s
786    425    NoCache            39           0    0m0.659s
787    425  NormCache            39           0    0m0.463s
788    426    NoCache           154           0    0m1.200s
789    426  NormCache           154           0    0m0.666s
790    427    NoCache           219           0    0m0.913s
791    427  NormCache           219           0    0m0.576s
792    428    NoCache            37           0    0m1.064s
793    428  NormCache            37           0    0m0.473s
794    429    NoCache           339           0    0m1.498s
795    429  NormCache           339           0    0m0.772s
796    430    NoCache           383           0    0m1.268s
797    430  NormCache           383           0    0m0.900s
798    431    NoCache           160           0    0m0.990s
799    431  NormCache           160           0    0m0.769s
800    432    NoCache            30           0    0m0.533s
801    432  NormCache            30           0    0m0.441s
802    433    NoCache            19           0   2m51.055s
803    433  NormCache            19           0    2m8.206s
804    434    NoCache             2           0    0m0.468s
805    434  NormCache             2           0    0m0.378s
806    435    NoCache             4           0   0m12.772s
807    435  NormCache             4           0    0m8.226s
808    436    NoCache            99           0    0m0.848s
809    436  NormCache            99           0    0m0.473s
810    437    NoCache            79           0    0m0.741s
811    437  NormCache            79           0    0m0.457s
812    438    NoCache             5           0    0m5.348s
813    438  NormCache             5           0    0m4.319s
814    439    NoCache             5           0    0m5.701s
815    439  NormCache             5           0    0m4.475s
816    440    NoCache           240           0    0m1.173s
817    440  NormCache           240           0    0m0.598s

Percentual Decrease in Time for DumbCache and NormCache in relation to NoCache:
DumbCache % Time Decrease: nan
NormCache % Time Decrease: -12.05

Average % Cache Hits (in relation to the result count) for the 2 caching modes:
DumbCache % Cache Hits    NaN
NormCache % Cache Hits    0.0
dtype: float64
